run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
162,0.2819,255,904.58,0.0072,10671,37853.85,0.3028,38758.42,0.3101
163,0.2373,255,1074.59,0.0086,10671,44968.39,0.3597,46042.98,0.3683
164,0.2349,255,1085.57,0.0087,10671,45427.84,0.3634,46513.41,0.3721
165,0.2438,255,1045.94,0.0084,10671,43769.48,0.3502,44815.42,0.3585
166,0.2869,255,888.81,0.0071,10671,37194.14,0.2976,38082.96,0.3047
167,0.2293,255,1112.08,0.0089,10671,46537.29,0.3723,47649.37,0.3812
168,0.2380,255,1071.43,0.0086,10671,44836.13,0.3587,45907.56,0.3673
169,0.2960,255,861.49,0.0069,10671,36050.68,0.2884,36912.16,0.2953
170,0.2912,255,875.69,0.0070,10671,36644.92,0.2932,37520.60,0.3002
171,0.2498,255,1020.82,0.0082,10671,42718.17,0.3417,43738.99,0.3499
172,0.2329,255,1094.89,0.0088,10671,45817.95,0.3665,46912.84,0.3753
173,0.2216,255,1150.72,0.0092,10671,48154.33,0.3852,49305.05,0.3944
174,0.2968,255,859.16,0.0069,10671,35953.50,0.2876,36812.67,0.2945
175,0.3019,255,844.65,0.0068,10671,35346.14,0.2828,36190.79,0.2895
176,0.2605,255,978.89,0.0078,10671,40963.53,0.3277,41942.42,0.3355
177,0.2342,255,1088.81,0.0087,10671,45563.62,0.3645,46652.43,0.3732
178,0.2251,255,1132.83,0.0091,10671,47405.60,0.3792,48538.43,0.3883
179,0.2563,255,994.93,0.0080,10671,41634.80,0.3331,42629.73,0.3410
180,0.2335,255,1092.08,0.0087,10671,45700.21,0.3656,46792.29,0.3743
181,0.2305,255,1106.29,0.0089,10671,46295.01,0.3704,47401.30,0.3792
182,0.2499,255,1020.41,0.0082,10671,42701.08,0.3416,43721.49,0.3498
183,0.2582,255,987.61,0.0079,10671,41328.43,0.3306,42316.03,0.3385
184,0.2391,255,1066.50,0.0085,10671,44629.86,0.3570,45696.36,0.3656
185,0.2442,255,1044.23,0.0084,10671,43697.79,0.3496,44742.01,0.3579
186,0.2406,255,1059.85,0.0085,10671,44351.62,0.3548,45411.47,0.3633
187,0.2320,255,1099.14,0.0088,10671,45995.69,0.3680,47094.83,0.3768
188,0.2409,255,1058.53,0.0085,10671,44296.39,0.3544,45354.92,0.3628
189,0.2516,255,1013.51,0.0081,10671,42412.56,0.3393,43426.07,0.3474
190,0.2490,255,1024.10,0.0082,10671,42855.42,0.3428,43879.52,0.3510
191,0.2370,255,1075.95,0.0086,10671,45025.32,0.3602,46101.27,0.3688
192,0.2335,255,1092.08,0.0087,10671,45700.21,0.3656,46792.29,0.3743
193,0.2672,255,954.34,0.0076,10671,39936.38,0.3195,40890.72,0.3271
194,0.2421,255,1053.28,0.0084,10671,44076.83,0.3526,45130.11,0.3610
